,actual,predictions,difference,difference_percentage
85,0.05376107961351114,0.058748017996549606,0.004986938383038465,9.276112791799584
86,0.0530723468817376,0.05890166759490967,0.005829320713172069,10.983725151935877
87,0.058232851553142215,0.06074506416916847,0.0025122126160262576,4.3140813973941485
88,0.06647768106683702,0.06280017644166946,0.0036775046251675547,5.531938789306101
89,0.06778527509382734,0.06940951198339462,0.001624236889567282,2.396150030104677
90,0.07669887407170806,0.07418276369571686,0.0025161103759911985,3.280504970175719
91,0.08227860736245309,0.06774726510047913,0.014531342261973959,17.661142705005446
92,0.07969336420985386,0.06499218195676804,0.014701182253085823,18.447184905350078
93,0.0676555138545077,0.05940279737114906,0.008252716483358638,12.19814323058132
94,0.06771540365727062,0.05853831768035889,0.009177085976911734,13.552434868970007
95,0.06771540365727062,0.058308593928813934,0.009406809728456686,13.891683753474421
96,0.07074982033059171,0.06020273640751839,0.010547083923073325,14.907576971630615
97,0.07354467779286114,0.05461431294679642,0.018930364846064723,25.739952113709936
98,0.08648087518965103,0.05540800467133522,0.03107287051831581,35.93033771937848
99,0.09376746785913917,0.05241207033395767,0.0413553975251815,44.10420636217569
100,0.07869520083047192,0.050116755068302155,0.028578445762169766,36.315360353084934
101,0.07799648646490456,0.04948161542415619,0.028514871040748374,36.559173795064446
102,0.0663179749261359,0.04988313093781471,0.016434843988321193,24.78188455939149
103,0.06628803002475445,0.05079720541834831,0.015490824606406134,23.36896208956772
104,0.06521001357502196,0.05292416363954544,0.012285849935476517,18.84043456200489
105,0.06874351193803402,0.056404851377010345,0.012338660561023673,17.948836498411435
106,0.06144693763475205,0.058664049953222275,0.002782887681529775,4.528928191786533
107,0.05982991296015332,0.05857202038168907,0.0012578925784642453,2.102447615629996
108,0.055707498203305915,0.06236400455236435,0.0066565063490584345,11.949031214371443
109,0.05478918789427453,0.06369638442993164,0.008907196535657108,16.257215844931167
110,0.0537411163459235,0.06197253614664078,0.008231419800717281,15.316800915955797
111,0.053501557134871834,0.056662753224372864,0.0031611960895010296,5.9086057654957305
112,0.055298251217759324,0.0534917414188385,0.0018065097989208231,3.2668479728354467
113,0.058731933242833184,0.06304500997066498,0.004313076727831794,7.343665514974515
114,0.06437155633634112,0.07036092877388,0.005989372437538887,9.304377241159807
115,0.06639782799648646,0.06735816597938538,0.0009603379828989206,1.446339453979938
116,0.06638784636269264,0.06126131862401962,0.005126527738673017,7.722087730735493
117,0.07468258404535655,0.056119441986083984,0.018563142059272564,24.85605217944617
118,0.07464265751018126,0.055236171931028366,0.019406485579152893,25.999188971140057
119,0.07170805717479836,0.05485989898443222,0.01684815819036614,23.495488309349135
120,0.06221552343687615,0.054077692329883575,0.008137831106992573,13.080065323647425
121,0.058911602651121935,0.0562312975525856,0.0026803050985363328,4.549706641676787
122,0.07877505390082248,0.05427391827106476,0.024501135629757725,31.102658032585506
123,0.08766868961111554,0.0512189120054245,0.03644977760569104,41.57673368608165
124,0.07799648646490456,0.05055570229887962,0.02744078416602494,35.18207730853651
125,0.07021081210572547,0.0502435639500618,0.01996724815566367,28.438993307179544
126,0.06282440309829912,0.050400760024785995,0.012423643073513124,19.775186807703193
127,0.06330352152040244,0.05209173262119293,0.011211788899209513,17.711161448729204
128,0.06057853549468977,0.04838443174958229,0.01219410374510748,20.12941324105862
129,0.058731933242833184,0.04824630171060562,0.010485631532227563,17.853373715579306
130,0.06497045436397028,0.0522584468126297,0.012712007551340582,19.56582830732071
131,0.05869200670765791,0.05773836001753807,0.0009536466901198387,1.624832312975611
132,0.055707498203305915,0.061373770236968994,0.005666272033663079,10.171471016314316
133,0.055388085921903696,0.06223684549331665,0.0068487595714129545,12.36504106870491
134,0.05481913279565599,0.064490906894207,0.009671774098551009,17.643062933161584
135,0.05481913279565599,0.06197370961308479,0.007154576817428801,13.051240420198235
136,0.05790345763794618,0.05650115758180618,0.0014023000561399976,2.421789843549897
137,0.049538848518725545,0.06862841546535492,0.019089566946629374,38.53453908888006
138,0.05202427533338657,0.08345283567905426,0.03142856034566769,60.41133710035249
139,0.05872195160903937,0.07415351271629333,0.015431561107253966,26.279033111832927
140,0.0664177912640741,0.0652037188410759,0.0012140724229982025,1.8279325462226017
141,0.07070989379541644,0.0590243935585022,0.01168550023691424,16.52597622437911
142,0.07194761638585002,0.05585798993706703,0.016089626448782993,22.362973586915587
143,0.07778687215523437,0.05228753387928009,0.025499338275954284,32.78103048682412
144,0.07158827756927252,0.055941108614206314,0.01564716895506621,21.85716640538697
145,0.06292421943623731,0.05787064507603645,0.00505357436020086,8.031207070151698
146,0.09067316138305517,0.05419016629457474,0.036482995088480435,40.23571532303307
147,0.11462908248822166,0.04845542460680008,0.06617365788142159,57.728506976596485
148,0.08695999361175437,0.04386349022388458,0.043096503387869786,49.55900017688644
149,0.07799648646490456,0.04324135184288025,0.034755134622024314,44.55987211380707
150,0.06848398945939471,0.04707024618983269,0.021413743269562024,31.268247423375627
151,0.06252495408448454,0.05407101288437843,0.008453941200106105,13.520907490284644
152,0.054739279725305436,0.059210941195487976,0.0044716614701825405,8.16901773757782
153,0.06331350315419627,0.05988050252199173,0.003433000632204544,5.42222505654706
154,0.06671724027788868,0.060387663543224335,0.006329576734664347,9.487168096732688
155,0.057504192286193405,0.05862230062484741,0.0011181083386540072,1.944394476648378
156,0.05074662620777769,0.05652990937232971,0.005783283164552025,11.396389468085761
157,0.045276690888764674,0.05559061840176582,0.010313927513001149,22.779773235505008
158,0.046394633873672445,0.0543319433927536,0.007937309519081157,17.108249071850828
159,0.05151521200990178,0.05254003405570984,0.0010248220458080604,1.9893581057398708
160,0.06272458676036093,0.05213575065135956,0.010588836109001368,16.88147607804254
161,0.06755569751656951,0.05836125835776329,0.009194439158806217,13.610160943939748
162,0.06823444861454922,0.0633176863193512,0.004916762295198024,7.205689201025729
163,0.07015092230296255,0.059897709637880325,0.010253212665082223,14.615934229348285
164,0.06681705661582688,0.06060604378581047,0.006211012830016405,9.295549885903249
165,0.06393236444941307,0.055870845913887024,0.008061518535526044,12.609448445950685
166,0.06283438473209293,0.05321941524744034,0.009614969484652597,15.302082650523207
167,0.060468737522957755,0.05037792772054672,0.010090809802411033,16.68764756098955
168,0.057504192286193405,0.04858984425663948,0.008914348029553924,15.502083717980044
169,0.05753413718757486,0.04819969832897186,0.009334438858602995,16.22417457686125
170,0.06991136309191089,0.04705507680773735,0.022856286284173535,32.693235081291284
171,0.07570071069232612,0.04419809952378273,0.03150261116854339,41.61468350882583
172,0.06716641379861056,0.04310370981693268,0.024062703981677883,35.825500604850895
173,0.07273616545556176,0.04277850687503815,0.029957658580523613,41.1867444384682
174,0.06230535814102052,0.04709050804376602,0.015214850097254498,24.419810031133366
175,0.0598199313263595,0.055346306413412094,0.004473624912947408,7.478485537772786
176,0.054439830711490854,0.057651616632938385,0.003211785921447531,5.899698583687192
177,0.052213926375469136,0.057548150420188904,0.005334224044719768,10.216094469436154
178,0.052144054938912394,0.059084028005599976,0.006939973066687581,13.309231656068695
179,0.05074662620777769,0.05771736800670624,0.006970741798928551,13.736364995748584
180,0.04769224626686896,0.05729919672012329,0.009606950453254333,20.143631733127503
181,0.04473768266389842,0.05707322806119919,0.012335545397300765,27.573053995608653
182,0.04499720514253773,0.05616175755858421,0.011164552416046483,24.811657481126907
183,0.05267308152998482,0.0542890727519989,0.001615991222014078,3.06796408160429
184,0.0647708216880939,0.05267217382788658,0.012098647860207312,18.67916377295438
185,0.0644613910404855,0.06125465780496597,0.003206733235519524,4.974657207607433
186,0.06533977481434161,0.06844858080148697,0.0031088059871453577,4.7579074093518265
187,0.06871356703665256,0.06542831659317017,0.003285250443482393,4.7810797563893095
188,0.06532979318054778,0.06376750022172928,0.0015622929588185036,2.391394313006463
189,0.06515012377225904,0.05751221626996994,0.0076379075022890985,11.723550256003234
190,0.06517008703984668,0.054102201014757156,0.011067886025089527,16.983076941914064
191,0.06288429290106204,0.04932050034403801,0.01356379255702403,21.56944434179199
192,0.06072826000159706,0.04807252809405327,0.012655731907543794,20.839938287727932
193,0.05785354946897708,0.04705464467406273,0.010798904794914348,18.665933022320548
194,0.07609997604407889,0.049910448491573334,0.02618952755250556,34.41463311018123
195,0.08428491575501076,0.04909162223339081,0.035193293521619956,41.75515061783484
196,0.07616984748063563,0.047975316643714905,0.028194530836920723,37.01534369500807
197,0.07709813942346083,0.04767528548836708,0.02942285393509375,38.16285860478292
198,0.06527988501157869,0.049382805824279785,0.015897079187298907,24.352186258415195
199,0.061526790705102606,0.058364227414131165,0.0031625632909714416,5.140140180770326
200,0.051854587558891635,0.05829084664583206,0.006436259086940427,12.412130517151873
201,0.051275652798850116,0.05677740275859833,0.005501749959748212,10.72975117709587
202,0.0527629162341292,0.05708909034729004,0.004326174113160837,8.199270286661092
203,0.055737443104687374,0.056987226009368896,0.001249782904681522,2.242268096751676
204,0.05396071228938752,0.05609644204378128,0.0021357297543937587,3.957934696895752
205,0.051944422263036014,0.05541158467531204,0.0034671624122760286,6.674754018283275
206,0.051744789587159626,0.05479474738240242,0.003049957795242794,5.894231708306406
207,0.054439830711490854,0.054221466183662415,0.00021836452782843935,0.401111695195533
208,0.0697117304160345,0.055144354701042175,0.014567375714992323,20.896591761609262
209,0.06439151960392876,0.06328066438436508,0.0011108552195636806,1.7251576393856425
210,0.0645112992094546,0.0681675598025322,0.0036562605930775954,5.667628210689863
211,0.06578894833506348,0.06566274911165237,0.00012619922341110257,0.19182435136121834
212,0.06424179509702148,0.062012579292058945,0.002229215804962534,3.4700397172835067
213,0.06238521121137107,0.05655406415462494,0.00583114705674613,9.34700218772887
214,0.061726423380978994,0.053907524794340134,0.00781889858663886,12.66702031054055
215,0.06042881098778248,0.0503365732729435,0.010092237714838984,16.701036392854785
216,0.060328994649844286,0.05134471505880356,0.008984279591040728,14.892142067320059
217,0.06225544997205142,0.05029934644699097,0.011956103525060456,19.204910622970285
218,0.07766709254970854,0.051161669194698334,0.026505423355010202,34.126967400055804
219,0.08268785434799968,0.04942259192466736,0.03326526242333232,40.229925767975914
220,0.0771879741276052,0.048606518656015396,0.0285814554715898,37.02837883054123
221,0.0727062205541803,0.04863644391298294,0.02406977664119736,33.10552585147881
222,0.06335342968937155,0.051987044513225555,0.011366385176145993,17.941231014447933
223,0.06005949053741116,0.05738420784473419,0.0026752826926769654,4.454387922272713
224,0.052972530543799405,0.06265879422426224,0.009686263680462832,18.285446402176152
225,0.05666573504751257,0.06369679421186447,0.007031059164351899,12.407955457485128
226,0.056735606484069306,0.0630250871181488,0.006289480634079497,11.085596900855391
227,0.05566757166813064,0.062492236495018005,0.006824664826887365,12.259677622680362
228,0.05344166733210892,0.0608803927898407,0.007438725457731776,13.919336407497203
229,0.05344166733210892,0.06091688573360443,0.007475218401495509,13.987621971151029
230,0.05344166733210892,0.06080871820449829,0.007367050872389369,13.785218987662617
231,0.058152998482791665,0.06055895984172821,0.0024059613589365453,4.137295447711961
232,0.06647768106683702,0.06190413609147072,0.0045735449753663004,6.879820267448911
233,0.073993851313583,0.06572572141885757,0.008268129894725432,11.174076964429688
234,0.07453285953844925,0.06740207225084305,0.007130787287606202,9.567306731237977
235,0.07397388804599536,0.064546599984169,0.009427288061826355,12.74407539044679
236,0.07296574303281961,0.062485359609127045,0.010480383423692563,14.36342999889488
237,0.06980156512017888,0.05852563679218292,0.011275928327995954,16.154262885913724
238,0.07031062844366365,0.05651284009218216,0.013797788351481488,19.624043557706155
239,0.0695120977401581,0.055164773017168045,0.014347324722990051,20.640039920276216
240,0.06893316298011658,0.053989991545677185,0.014943171434439392,21.677768418590738
241,0.07250658787830391,0.05075234919786453,0.02175423868043938,30.00312015365004
242,0.07949373153397747,0.0499214231967926,0.02957230833718487,37.200805354753
243,0.08106084803960713,0.047653913497924805,0.03340693454168232,41.21217005447484
244,0.07464265751018126,0.0470951646566391,0.02754749285354216,36.905830757411984
245,0.07272618382176795,0.047218386083841324,0.02550779773792662,35.073747029597044
246,0.06505030743432084,0.04959172010421753,0.015458587330103316,23.764049609928968
247,0.06302403577417551,0.05557582154870033,0.007448214225475175,11.818053436252852
248,0.06072826000159706,0.0593763031065464,0.00135195689505066,2.226240131061067
249,0.058971492453884854,0.05989512801170349,0.0009236355578186375,1.5662407705569124
250,0.05415036333147009,0.059660885483026505,0.005510522151556417,10.176334584912961
251,0.05272298969895392,0.060227569192647934,0.0075045794936940136,14.233979401670602
252,0.05050706699672602,0.058657556772232056,0.008150489775506038,16.137325448009822
253,0.05010780164497325,0.05756981670856476,0.0074620150635915095,14.891922652008999
254,0.050447177193963105,0.05759784206748009,0.007150664873516982,14.174558957032557
255,0.05418030823285155,0.05689694359898567,0.002716635366134125,5.014064066337163
256,0.06388245628044398,0.0555858239531517,0.008296632327292275,12.987340829335144
257,0.06774534855865208,0.057673558592796326,0.010071789965855754,14.86713136789882
258,0.06784516489659026,0.06195177882909775,0.005893386067492512,8.68652331595807
259,0.06813463227661104,0.060546375811100006,0.007588256465511034,11.13715039174857
260,0.0699812345284676,0.05828256905078888,0.011698665477678727,16.71686067915798
261,0.06628803002475445,0.05543650686740875,0.010851523157345694,16.37026044263697
262,0.06484069312465063,0.05409127473831177,0.01074941838633886,16.57819783893123
263,0.06557933402539327,0.05035964399576187,0.015219690029631402,23.20805823331191
264,0.06378263994250578,0.05549711734056473,0.008285522601941056,12.990247204270153
265,0.06232532140860816,0.05470951274037361,0.007615808668234546,12.219445477553007
266,0.06671724027788868,0.056797321885824203,0.009919918392064478,14.868598207519264
267,0.07438313503154197,0.051325008273124695,0.02305812675841727,30.99913273168647
268,0.06871356703665256,0.04486849159002304,0.02384507544662952,34.70213594632672
269,0.06666733210891959,0.04167579486966133,0.02499153723925826,37.48693167806332
270,0.061936037690649204,0.04160609468817711,0.020329943002472095,32.82409363029274
271,0.060967819212648725,0.04633500427007675,0.014632814942571973,24.000882976532917
272,0.05361135510660384,0.04977014288306236,0.0038412122235414806,7.164922833797798
273,0.0657490217998882,0.05399327725172043,0.011755744548167774,17.879725395683018
274,0.0606983151002156,0.05682138353586197,0.0038769315643536334,6.3872144687256105
275,0.06382256647768106,0.056575626134872437,0.007246940342808622,11.354824386986849
276,0.05213407330511858,0.0557970255613327,0.0036629522562141234,7.026023527408689
277,0.04584564401501238,0.05533254146575928,0.0094868974507469,20.693127241576907
278,0.04206260480715483,0.05369707942008972,0.01163447461293489,27.65990044191431
279,0.04250179669408289,0.05006207525730133,0.007560278563218441,17.788138740664074
280,0.0502375628842929,0.048670582473278046,0.0015669804110148566,3.119140979477695
281,0.05349157550107801,0.05774393305182457,0.004252357550746558,7.949583669789012
282,0.06015930687534935,0.06977669149637222,0.009617384621022872,15.986528303841968
283,0.06325361335143335,0.06849183142185211,0.005238218070418757,8.281294605757186
284,0.06233530304240198,0.061218272894620895,0.001117030147781084,1.7919703494843893
285,0.060877984508504346,0.05340615659952164,0.007471827908982709,12.273448224848725
286,0.06065838856504032,0.05013549327850342,0.010522895286536903,17.347798936751904
287,0.0578136229338018,0.0487254336476326,0.009088189286169203,15.7198058605935
288,0.051944422263036014,0.05043308064341545,0.0015113416196205626,2.9095359112234136
289,0.05192445899544837,0.0475686676800251,0.004355791315423269,8.388708134263068
290,0.06928252016290025,0.04420163854956627,0.02508088161333398,36.200879463337444
291,0.08747903856903297,0.0356958769261837,0.05178316164284927,59.1949368556277
292,0.08011259282919428,0.03400183841586113,0.04611075441333315,57.557436084542346
293,0.0704902978519524,0.0343826487660408,0.0361076490859116,51.22357286920091
294,0.059280923101493244,0.032362062484025955,0.02691886061746729,45.408976799130215
295,0.0560069472171205,0.037260495126247406,0.01874645209087309,33.47165489702423
296,0.05272298969895392,0.0388350784778595,0.013887911221094423,26.341281669332144
297,0.055288269583965495,0.0471867173910141,0.008101552192951396,14.653293101618392
298,0.05055697516569512,0.05591505020856857,0.005358075042873452,10.598092598129002
299,0.042751337538928375,0.05888194590806961,0.016130608369141236,37.731236723185745
300,0.03178152199952088,0.058882683515548706,0.027101161516027823,85.27332805658703
301,0.032779685378902815,0.06032349169254303,0.027543806313640215,84.02706125839622
302,0.032779685378902815,0.0577583909034729,0.024978705524570086,76.20178545290895
303,0.027878703186137502,0.05461881682276726,0.026740113636629755,95.91591638281832
304,0.037421145093028824,0.05265650153160095,0.015235356438572129,40.713228846143245
305,0.035953844925337375,0.05965583026409149,0.023701985338754117,65.92336755074244
306,0.0504970853629322,0.06991834193468094,0.019421256571748736,38.46015355572397
307,0.05965024355186457,0.066836878657341,0.007186635105476437,12.04795601417422
308,0.06282440309829912,0.05944838374853134,0.003376019349767778,5.373738839166431
309,0.06273456839415474,0.05660667642951012,0.0061278919646446245,9.76796704194045
310,0.06771540365727062,0.05334172397851944,0.01437367967875118,21.22660266709918
311,0.06273456839415474,0.050609175115823746,0.012125393278330995,19.32808910415772
312,0.05973009662221512,0.04627468064427376,0.013455415977941365,22.527028648630978
313,0.057763714764832705,0.048399899154901505,0.0093638156099312,16.21054956048639
314,0.07237682663898427,0.04801604896783829,0.024360777671145986,33.65825610544876
315,0.0886768346242913,0.04841246455907822,0.04026437006521308,45.40573672459824
316,0.07787670685937874,0.048541679978370667,0.029335026881008072,37.668550795269326
317,0.06762556895312624,0.05069635808467865,0.01692921086844759,25.033742607299686
318,0.06661742393995049,0.054481927305459976,0.012135496634490511,18.21670055183994
319,0.05971013335462748,0.05622921884059906,0.0034809145140284187,5.829688058733252
320,0.054709334823923976,0.054812926799058914,0.00010359197513493817,0.18934972517640297
321,0.04655434001437355,0.055609527975320816,0.009055187960947265,19.45079225299187
322,0.05305238361414996,0.05589241161942482,0.0028400280052748583,5.353252411673686
323,0.05284276930447976,0.05916421115398407,0.006321441849504311,11.962737632239136
324,0.052742952966541565,0.0588383749127388,0.006095421946197235,11.556846182017862
325,0.05294258564241795,0.05661145970225334,0.003668874059835389,6.929910988132515
326,0.056735606484069306,0.05481893569231033,0.0019166707917589731,3.3782502920756685
327,0.06264473369001038,0.05361774191260338,0.009026991777406998,14.409817466981242
328,0.06351313583007266,0.05493132025003433,0.00858181558003833,13.511875091475092
329,0.060858021240916715,0.06505060195922852,0.0041925807183118,6.889117708436106
330,0.06377265830871195,0.07369551062583923,0.009922852317127279,15.559728228816397
331,0.06373273177353668,0.0677594467997551,0.0040267150262184165,6.318127144661956
332,0.0697117304160345,0.0634118914604187,0.006299838955615797,9.03698548008896
333,0.06680707498203306,0.05524295195937157,0.011564123022661493,17.30972808758881
334,0.06344326439351593,0.052116867154836655,0.011326397238679273,17.852797057266272
335,0.06153677233889643,0.05017288401722908,0.011363888321667348,18.466825427703515
336,0.05991974766429769,0.05208689346909523,0.007832854195202459,13.072241624057357
337,0.06272458676036093,0.04954887926578522,0.013175707494575709,21.005650535273283
338,0.08162980116585482,0.05503299832344055,0.026596802842414266,32.58222176527795
339,0.09358779845085043,0.05139024183154106,0.042197556619309365,45.08873733307263
340,0.07869520083047192,0.0452943816781044,0.03340081915236752,42.443273287173874
341,0.07679869040964624,0.045776061713695526,0.03102262869595071,40.39473659052673
342,0.060997764114030184,0.047772664576768875,0.013225099537261309,21.68128574768429
343,0.05803321887726583,0.05520423874258995,0.0028289801346758764,4.8747599898928105
344,0.05414038169767627,0.0571560263633728,0.0030156446656965305,5.570046924560126
345,0.05816298011658548,0.056734349578619,0.001428630537966477,2.456254021205312
346,0.05890162101732811,0.05838141217827797,0.000520208839050143,0.8831825509472893
347,0.057005110596502435,0.05756484717130661,0.0005597365748041747,0.981905953601496
348,0.05070669967260241,0.05628674477338791,0.005580045100785497,11.004551936556972
349,0.04974846282839575,0.054474689066410065,0.004726226238014317,9.500245775064734
350,0.04969855465942666,0.053192995488643646,0.003494440829216988,7.0312725453760745
351,0.051305597700231576,0.0514649823307991,0.00015938463056752727,0.3106573896649251
352,0.06262477042242273,0.054156091064214706,0.008468679358208026,13.522890864244708
353,0.0639423460832069,0.06070604920387268,0.003236296879334216,5.061273283784251
354,0.06352311746386648,0.06699517369270325,0.00347205622883677,5.465815229883455
355,0.06766549548830153,0.0627557560801506,0.004909739408150926,7.255898109842046
356,0.06389243791423779,0.058704301714897156,0.005188136199340637,8.120109935865372
357,0.06230535814102052,0.05407124012708664,0.00823411801393388,13.21574622088997
358,0.05889163938353429,0.05036759376525879,0.008524045618275501,14.474118410530728
359,0.057793659666214164,0.049510661512613297,0.008282998153600868,14.332018774099298
360,0.054998802203944736,0.050531335175037384,0.0044674670289073515,8.122844225481925
361,0.061936037690649204,0.05014006793498993,0.011795969755659275,19.04540586625252
362,0.07196757965343768,0.04903312772512436,0.022934451928313324,31.867754951264104
363,0.08164976443344245,0.048089008778333664,0.033560755655108784,41.10330983559192
364,0.0710492693444063,0.048201218247413635,0.022848051096992658,32.158038087961685
365,0.06794498123452847,0.0481606088578701,0.019784372376658366,29.11822480069255
366,0.06027908648087518,0.05197826772928238,0.008300818751592803,13.77064457376343
367,0.05483909606324363,0.055943213403224945,0.0011041173399813156,2.0133762575298166
368,0.05402060209215044,0.05668474733829498,0.002664145246144542,4.931720756462394
369,0.055737443104687374,0.05768999457359314,0.0019525514689057652,3.503123502164312
370,0.05323205302243871,0.05788654461503029,0.004654491592591577,8.74377621811728
371,0.05272298969895392,0.05686574429273605,0.004142754593782133,7.8575866380815835
372,0.051744789587159626,0.0553174689412117,0.0035726793540520746,6.9044233874682295
373,0.05167491815060289,0.054649513214826584,0.0029745950642236924,5.7563614431946375
