,actual,1,2,3,4,5,predictions,difference,difference_percentage
0,0.056735606484069306,0.3600568035114897,0.8201600449248914,0.2671940232915843,0.41714285714285726,0.3689578713968958,0.049904465675354004,0.0068311408087153025,12.040306312110028
1,0.061496845803721154,0.3600568035114897,0.8201600449248914,0.2671940232915843,0.41714285714285726,0.3689578713968958,0.052921194583177567,0.008575651220543587,13.944863526682985
2,0.08168969096861774,0.3596695068422412,0.8201600449248914,0.2671940232915843,0.41714285714285726,0.3689578713968958,0.06570301949977875,0.01598667146883899,19.569998710094886
3,0.09266948814181905,0.35954040795249154,0.8201600449248914,0.2671940232915843,0.41714285714285726,0.3689578713968958,0.07264138013124466,0.02002810801057439,21.612408153073943
4,0.0796634193084724,0.3423702556158017,0.8201600449248914,0.2671940232915843,0.41714285714285726,0.3689578713968958,0.06432555615901947,0.01533786314945293,19.25333268719199
5,0.05653597380819292,0.3412083656080558,0.8201600449248914,0.2671940232915843,0.41714285714285726,0.3689578713968958,0.049669984728097916,0.006865989080095003,12.144460628535272
6,0.05453964704942905,0.3404337722695585,0.8201600449248914,0.2671940232915843,0.41714285714285726,0.3689578713968958,0.048400118947029114,0.006139528102399934,11.257000062423774
7,0.05006787510979797,0.3423702556158017,0.8201600449248914,0.2671940232915843,0.41714285714285726,0.3689578713968958,0.045576635748147964,0.004491239361650003,8.970301519289153
8,0.04356983151002156,0.3412083656080558,0.8201600449248914,0.2671940232915843,0.41714285714285726,0.3689578713968958,0.04145073518157005,0.00211909632845151,4.863678042831296
9,0.06272458676036093,0.3382390911438161,0.8201600449248914,0.2671940232915843,0.41714285714285726,0.3689578713968958,0.053575340658426285,0.009149246101934641,14.586379240550926
10,0.06284436636588676,0.36599535243996895,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.0539294108748436,0.008914955491043167,14.185767168276186
11,0.058492374031781515,0.3378517944745675,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.051007892936468124,0.00748448109531339,12.795652799537146
12,0.048979877026271657,0.3390136844823134,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.04497405141592026,0.004005825610351399,8.178513000763084
13,0.04685378902818813,0.3390136844823134,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.0436236634850502,0.003230125543137931,6.8940540565345225
14,0.04716321967579653,0.33772269558481793,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.04381275177001953,0.003350467905776998,7.103984691478578
15,0.04878024435039527,0.3077717531629228,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.04466676712036133,0.004113477230033941,8.432670407483535
16,0.0537411163459235,0.29163439194422924,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.047725602984428406,0.006015513361495091,11.19350279732586
17,0.04176315579334025,0.2893106119287374,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.040099844336509705,0.0016633114568305463,3.98272454567666
18,0.04692366046474487,0.3135812032016525,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.04352077841758728,0.0034028820471575863,7.251953520792079
19,0.05404056535973808,0.317712367673638,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.04806581512093544,0.005974750238802638,11.056046877063237
20,0.06066837019883414,0.3320423444358378,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.05235619097948074,0.0083121792193534,13.701009590518279
21,0.056825441188213685,0.3603150012909888,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.05007755383849144,0.006747887349722245,11.874764557255812
22,0.060678351832627965,0.3838109992254066,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.052655626088380814,0.008022725744247151,13.221726533338652
23,0.06856384252974526,0.3831655047766589,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.05765335261821747,0.010910489911527793,15.91289156058379
24,0.0727062205541803,0.38329460366640844,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.060279954224824905,0.012426266329355395,17.091063508239166
25,0.05164497324922143,0.38277820810741026,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.04691740870475769,0.0047275645444637415,9.153968425252328
26,0.07263634911762358,0.3596695068422412,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.060103945434093475,0.012532403683530105,17.25362554116779
27,0.08751896510420826,0.35954040795249154,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.06952747702598572,0.01799148807822254,20.55724500032672
28,0.073275173680428,0.336560805577072,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.060379378497600555,0.01289579518282745,17.599132878305205
29,0.07170805717479836,0.3124193131939065,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.05924965441226959,0.01245840276252877,17.37378371883606
30,0.06315379701349516,0.31319390653240387,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.05382665619254112,0.009327140820954039,14.768931183917488
31,0.0566258085123373,0.2889233152594888,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.049542613327503204,0.007083195184834093,12.508775363959435
32,0.05318214485346961,0.2893106119287374,0.8145444335252003,0.28477257745550427,0.4095238095238096,0.28847006651884693,0.04735706001520157,0.0058250848382680395,10.953083698142743
