"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 05, 2019","78.35","78.50","78.50","78.20","0.01K","-1.38%"
"Aug 02, 2019","79.45","79.45","79.45","79.45","0.01K","0.00%"
"Aug 01, 2019","79.45","78.80","79.75","78.80","0.03K","0.74%"
"Jul 31, 2019","78.87","79.00","79.00","78.75","0.03K","-0.39%"
"Jul 30, 2019","79.18","79.75","79.75","79.25","0.01K","-0.34%"
"Jul 29, 2019","79.45","79.70","79.75","79.25","0.02K","-0.56%"
"Jul 26, 2019","79.90","80.50","80.50","79.75","0.00K","-1.42%"
"Jul 25, 2019","81.05","81.25","81.30","81.00","0.01K","0.19%"
"Jul 24, 2019","80.90","80.25","80.90","80.25","0.02K","-1.15%"
"Jul 23, 2019","81.84","81.55","81.75","81.55","0.02K","0.54%"
"Jul 22, 2019","81.40","82.00","82.00","81.00","0.01K","-0.12%"
"Jul 19, 2019","81.50","80.00","81.80","80.00","0.02K","2.39%"
"Jul 18, 2019","79.60","79.75","79.75","79.50","0.02K","-0.44%"
"Jul 17, 2019","79.95","78.50","79.50","78.50","0.01K","1.46%"
"Jul 16, 2019","78.80","79.10","79.10","78.75","0.00K","-0.88%"
"Jul 15, 2019","79.50","79.50","79.50","79.50","0.01K","-0.44%"
"Jul 12, 2019","79.85","80.50","80.50","79.60","0.03K","-1.18%"
"Jul 11, 2019","80.80","82.00","82.00","80.50","0.04K","-1.16%"
"Jul 10, 2019","81.75","81.25","81.95","81.25","0.01K","2.03%"
"Jul 09, 2019","80.12","80.12","80.12","80.12","0.00K","-0.84%"
"Jul 08, 2019","80.80","81.00","81.00","80.25","0.01K","0.06%"
"Jul 05, 2019","80.75","80.50","80.75","80.00","0.03K","-0.12%"
"Jul 04, 2019","80.85","79.25","81.00","79.25","0.02K","3.52%"
"Jul 03, 2019","78.10","78.00","78.00","78.00","0.04K","1.17%"
"Jul 02, 2019","77.20","77.00","77.65","77.00","0.03K","0.01%"
"Jul 01, 2019","77.19","77.19","77.19","77.19","0.00K","-0.01%"
"Jun 28, 2019","77.20","77.20","77.20","77.20","0.03K","0.65%"
"Jun 27, 2019","76.70","76.70","76.70","76.70","0.03K","-0.71%"
"Jun 26, 2019","77.25","76.50","76.80","76.50","0.01K","0.39%"
"Jun 25, 2019","76.95","77.50","77.50","77.00","0.02K","-1.22%"
"Jun 24, 2019","77.90","78.00","78.00","77.50","0.01K","-0.45%"
"Jun 21, 2019","78.25","77.35","78.25","77.35","0.02K","1.49%"
"Jun 20, 2019","77.10","77.00","77.25","77.00","0.01K","1.31%"
"Jun 19, 2019","76.10","76.10","76.10","76.10","0.01K","-1.10%"
"Jun 18, 2019","76.95","77.10","77.10","76.80","0.02K","-1.09%"
"Jun 17, 2019","77.80","77.10","77.50","77.10","0.01K","-0.51%"
"Jun 14, 2019","78.20","77.75","78.25","77.75","0.02K","-0.94%"
"Jun 13, 2019","78.94","78.94","78.94","78.94","0.00K","0.43%"
"Jun 12, 2019","78.60","78.50","78.55","78.50","0.03K","-2.30%"
"Jun 11, 2019","80.45","80.45","80.45","80.45","0.01K","-0.56%"
"Jun 10, 2019","80.90","80.00","81.00","80.00","0.01K","1.95%"
"Jun 07, 2019","79.35","79.35","79.35","79.35","0.00K","1.34%"
"Jun 06, 2019","78.30","78.65","78.65","78.65","0.00K","0.71%"
"Jun 05, 2019","77.75","77.75","77.75","77.75","0.03K","-2.14%"
"Jun 04, 2019","79.45","79.00","79.00","79.00","0.02K","0.44%"
"Jun 03, 2019","79.10","79.15","79.25","79.10","0.01K","-1.49%"
"May 31, 2019","80.30","81.25","81.50","80.50","0.02K","-1.47%"
"May 30, 2019","81.50","81.50","81.50","81.50","-","-1.15%"
"May 29, 2019","82.45","82.65","82.65","82.65","0.02K","-1.61%"
"May 28, 2019","83.80","83.50","83.70","83.50","0.00K","0.07%"
"May 27, 2019","83.74","83.74","83.74","83.74","-","0.00%"
"May 24, 2019","83.74","83.70","83.75","83.70","0.02K","-0.19%"
"May 23, 2019","83.90","84.00","84.00","83.50","0.02K","-0.59%"
"May 22, 2019","84.40","83.30","84.25","83.30","0.02K","0.36%"
"May 21, 2019","84.10","83.00","84.00","83.00","0.02K","1.26%"
"May 20, 2019","83.05","83.05","83.05","83.05","0.03K","-2.09%"
"May 17, 2019","84.82","84.75","84.90","84.75","0.03K","-0.56%"
"May 16, 2019","85.30","85.45","85.45","85.45","0.01K","-1.67%"
"May 15, 2019","86.75","86.75","86.75","86.75","0.05K","-0.52%"
"May 14, 2019","87.20","86.00","86.10","85.50","0.01K","0.11%"
"May 13, 2019","87.10","87.50","87.50","87.00","0.01K","-0.34%"
"May 10, 2019","87.40","87.00","87.25","87.00","0.01K","-0.29%"
"May 09, 2019","87.65","87.65","87.65","87.65","0.00K","-1.01%"
"May 08, 2019","88.54","87.90","88.00","87.90","0.01K","1.25%"
"May 07, 2019","87.45","89.25","89.25","87.35","0.01K","-1.35%"
"May 06, 2019","88.65","88.65","88.65","88.65","-","-0.73%"
"May 03, 2019","89.30","88.25","89.40","88.25","0.02K","2.53%"
"May 02, 2019","87.10","87.10","87.10","87.10","0.00K","0.46%"
"May 01, 2019","86.70","87.00","87.00","87.00","0.00K","-0.58%"
"Apr 30, 2019","87.21","86.40","86.40","86.40","0.02K","1.23%"
"Apr 29, 2019","86.15","86.15","86.15","86.15","0.00K","-0.92%"
"Apr 26, 2019","86.95","86.60","86.60","86.60","0.00K","-0.34%"
"Apr 25, 2019","87.25","87.25","87.25","87.25","0.01K","-0.33%"
"Apr 24, 2019","87.54","89.40","89.40","87.00","0.04K","-1.75%"
"Apr 23, 2019","89.10","89.00","89.00","89.00","0.01K","0.85%"
"Apr 22, 2019","88.35","88.35","88.35","88.35","-","0.00%"
"Apr 18, 2019","88.35","88.75","88.75","88.25","0.01K","-0.89%"
"Apr 17, 2019","89.14","88.25","89.00","88.25","0.01K","1.64%"
"Apr 16, 2019","87.70","88.00","88.00","87.60","0.00K","-0.34%"
"Apr 15, 2019","88.00","89.50","89.50","88.00","0.01K","-1.39%"
"Apr 12, 2019","89.24","88.50","89.25","88.50","0.02K","0.61%"
"Apr 11, 2019","88.70","87.00","88.50","86.75","0.05K","1.37%"
"Apr 10, 2019","87.50","89.00","89.25","87.50","0.03K","-1.13%"
"Apr 09, 2019","88.50","87.50","88.40","87.50","0.02K","1.67%"
"Apr 08, 2019","87.05","86.35","87.00","86.35","0.01K","0.83%"
"Apr 05, 2019","86.33","84.75","86.00","84.75","0.02K","2.23%"
"Apr 04, 2019","84.45","84.45","84.45","84.45","0.00K","0.78%"
"Apr 03, 2019","83.80","84.50","84.50","83.00","0.07K","-0.95%"
"Apr 02, 2019","84.60","84.70","85.20","84.70","0.04K","-0.44%"
"Apr 01, 2019","84.97","84.60","84.75","84.60","0.03K","0.74%"
"Mar 29, 2019","84.35","85.00","85.00","84.00","0.03K","-1.76%"
"Mar 28, 2019","85.86","86.65","86.65","86.65","0.01K","-1.24%"
"Mar 27, 2019","86.94","87.00","88.20","86.90","0.04K","0.05%"
"Mar 26, 2019","86.90","86.00","86.90","86.00","0.02K","1.34%"
"Mar 25, 2019","85.75","85.25","85.50","85.25","0.02K","0.53%"
"Mar 22, 2019","85.30","85.40","85.40","85.00","0.03K","-0.46%"
"Mar 21, 2019","85.69","85.50","85.75","85.25","0.02K","-0.65%"
"Mar 20, 2019","86.25","84.65","86.30","84.65","0.04K","0.70%"
"Mar 19, 2019","85.65","86.25","86.25","85.50","0.01K","-1.21%"
"Mar 18, 2019","86.70","86.00","86.90","85.40","0.03K","0.87%"
"Mar 15, 2019","85.95","87.55","87.55","86.70","0.03K","-1.66%"
"Mar 14, 2019","87.40","87.05","87.50","87.05","0.01K","0.40%"
"Mar 13, 2019","87.05","87.50","87.50","87.00","0.02K","-0.68%"
"Mar 12, 2019","87.65","87.80","88.00","87.80","0.08K","0.53%"
"Mar 11, 2019","87.19","87.19","87.19","87.19","0.01K","-0.41%"
"Mar 08, 2019","87.55","88.75","88.75","87.80","0.01K","-2.29%"
"Mar 07, 2019","89.60","89.00","89.25","89.00","0.01K","0.45%"
"Mar 06, 2019","89.20","90.35","90.35","89.00","0.02K","-1.87%"
"Mar 05, 2019","90.90","92.25","92.25","91.00","0.01K","-1.94%"
"Mar 04, 2019","92.70","93.00","93.00","92.75","0.00K","0.54%"
"Mar 01, 2019","92.20","92.50","92.50","92.30","0.00K","0.11%"
"Feb 28, 2019","92.10","92.00","92.05","92.00","0.01K","0.82%"
"Feb 27, 2019","91.35","91.20","91.20","91.20","0.00K","1.05%"
"Feb 26, 2019","90.40","90.50","90.50","90.50","0.01K","0.44%"
"Feb 25, 2019","90.00","90.00","90.00","90.00","-","0.29%"
"Feb 22, 2019","89.74","90.25","90.25","89.80","0.00K","-0.62%"
"Feb 21, 2019","90.30","90.30","90.30","90.30","-","-1.37%"
"Feb 20, 2019","91.55","91.55","91.55","91.55","0.00K","1.67%"
"Feb 19, 2019","90.05","89.75","90.05","89.50","0.01K","0.00%"
"Feb 18, 2019","90.05","90.00","91.00","90.00","0.02K","0.73%"
"Feb 15, 2019","89.40","89.40","89.40","89.40","-","1.65%"
"Feb 14, 2019","87.95","88.20","88.20","88.00","0.01K","-0.96%"
"Feb 13, 2019","88.80","88.00","88.75","88.00","0.01K","1.43%"
"Feb 12, 2019","87.55","87.50","87.75","87.50","0.01K","-0.57%"
"Feb 11, 2019","88.05","87.00","88.00","87.00","0.03K","-0.84%"
"Feb 08, 2019","88.80","89.00","89.00","89.00","0.01K","-1.50%"
"Feb 07, 2019","90.15","90.50","90.50","90.50","0.01K","-1.69%"
"Feb 06, 2019","91.70","91.80","91.80","91.75","0.01K","0.77%"
"Feb 05, 2019","91.00","92.00","92.00","91.00","0.03K","-0.76%"
"Feb 04, 2019","91.70","91.80","91.80","91.40","0.03K","-1.50%"
"Feb 01, 2019","93.10","93.10","93.10","93.10","0.01K","-1.37%"
"Jan 31, 2019","94.39","94.39","94.39","94.39","0.02K","-1.32%"
"Jan 30, 2019","95.65","95.75","95.75","95.75","0.02K","1.00%"
"Jan 29, 2019","94.70","93.75","94.50","93.75","0.03K","0.26%"
"Jan 28, 2019","94.45","94.40","94.40","94.40","0.01K","-4.64%"
"Jan 25, 2019","99.05","99.05","99.05","99.05","-","0.69%"
"Jan 24, 2019","98.37","98.37","98.37","98.37","0.01K","-0.74%"
"Jan 23, 2019","99.10","99.10","99.10","99.10","-","0.38%"
"Jan 22, 2019","98.72","98.72","98.72","98.72","-","0.02%"
"Jan 21, 2019","98.70","98.70","98.70","98.70","-","-1.09%"
"Jan 18, 2019","99.79","99.79","99.79","99.79","0.01K","0.27%"
"Jan 17, 2019","99.52","99.52","99.52","99.52","-","0.70%"
"Jan 16, 2019","98.83","98.83","98.83","98.83","0.00K","2.54%"
"Jan 15, 2019","96.38","96.38","96.38","96.38","0.00K","1.43%"
"Jan 14, 2019","95.02","95.02","95.02","95.02","-","-0.18%"
"Jan 11, 2019","95.19","95.19","95.19","95.19","-","0.23%"
"Jan 10, 2019","94.97","94.97","94.97","94.97","-","0.13%"
"Jan 09, 2019","94.85","94.85","94.85","94.85","0.02K","0.12%"
"Jan 08, 2019","94.74","94.74","94.74","94.74","0.01K","-0.82%"
"Jan 07, 2019","95.52","95.50","95.50","95.40","0.01K","-0.38%"
"Jan 04, 2019","95.88","95.88","95.88","95.88","0.01K","-0.18%"
"Jan 03, 2019","96.05","97.00","97.00","97.00","0.01K","-1.37%"
"Jan 02, 2019","97.38","98.00","98.00","97.50","0.02K","-0.58%"
"Dec 31, 2018","97.95","97.95","97.95","97.95","0.00K","-0.41%"
"Dec 28, 2018","98.35","98.35","98.35","98.35","-","-0.08%"
"Dec 27, 2018","98.43","98.43","98.43","98.43","-","-0.16%"
"Dec 26, 2018","98.59","98.59","98.59","98.59","-","0.11%"
"Dec 24, 2018","98.48","98.48","98.48","98.48","-","-0.27%"
"Dec 21, 2018","98.75","98.75","98.75","98.75","0.02K","0.71%"
"Dec 20, 2018","98.05","98.00","98.00","98.00","0.00K","-0.23%"
"Dec 19, 2018","98.28","98.28","98.28","98.28","0.00K","-0.11%"
"Dec 18, 2018","98.39","98.39","98.39","98.39","-","-0.54%"
"Dec 17, 2018","98.92","98.92","98.92","98.92","0.00K","-0.18%"
"Dec 14, 2018","99.10","99.10","99.10","99.10","0.00K","0.33%"
"Dec 13, 2018","98.77","98.30","98.50","98.30","0.00K","0.53%"
"Dec 12, 2018","98.25","98.25","98.25","98.25","0.02K","0.51%"
"Dec 11, 2018","97.75","97.80","97.80","97.50","0.00K","-0.04%"
"Dec 10, 2018","97.79","97.80","97.80","97.80","0.00K","0.11%"
"Dec 07, 2018","97.68","97.75","97.75","97.75","0.01K","0.17%"
"Dec 06, 2018","97.51","97.50","97.50","97.50","0.00K","0.18%"
"Dec 05, 2018","97.33","97.33","97.33","97.33","0.01K","-0.31%"
"Dec 04, 2018","97.63","97.63","97.63","97.63","0.01K","0.67%"
"Dec 03, 2018","96.98","97.65","97.65","96.90","0.02K","0.03%"
"Nov 30, 2018","96.95","97.40","97.40","96.90","0.01K","0.26%"
"Nov 29, 2018","96.70","96.70","96.70","96.70","0.01K","0.87%"
"Nov 28, 2018","95.87","95.87","95.87","95.87","0.02K","0.67%"
"Nov 27, 2018","95.23","95.20","95.20","95.20","0.00K","0.72%"
"Nov 26, 2018","94.55","94.55","94.55","94.55","0.01K","1.34%"
"Nov 23, 2018","93.30","93.30","93.30","93.30","-","-0.27%"
"Nov 22, 2018","93.55","93.55","93.55","93.55","0.01K","0.10%"
"Nov 21, 2018","93.46","93.46","93.46","93.46","0.00K","-0.20%"
"Nov 20, 2018","93.65","93.65","93.65","93.65","0.02K","-0.14%"
"Nov 19, 2018","93.78","93.78","93.78","93.78","0.01K","-0.06%"
"Nov 16, 2018","93.84","93.84","93.84","93.84","0.02K","-2.74%"
"Nov 15, 2018","96.48","96.00","96.50","96.00","0.05K","-0.58%"
"Nov 14, 2018","97.04","97.04","97.04","97.04","0.02K","-3.28%"
"Nov 13, 2018","100.33","100.33","100.33","100.33","-","-1.26%"
"Nov 12, 2018","101.61","101.61","101.61","101.61","0.00K","1.66%"
"Nov 09, 2018","99.95","99.95","99.95","99.95","0.00K","-0.35%"
"Nov 08, 2018","100.30","101.10","101.10","100.25","0.02K","-0.90%"
"Nov 07, 2018","101.21","100.50","100.50","100.50","0.01K","2.06%"
"Nov 06, 2018","99.17","99.00","99.00","98.50","0.02K","-0.23%"
"Nov 05, 2018","99.40","100.00","100.00","99.65","0.01K","-0.63%"
"Nov 02, 2018","100.03","100.03","100.03","100.03","0.01K","0.94%"
"Nov 01, 2018","99.10","99.65","99.65","98.80","0.05K","-2.45%"
"Oct 31, 2018","101.59","101.50","101.50","101.50","0.01K","-1.99%"
"Oct 30, 2018","103.65","103.75","103.75","103.75","0.01K","-1.34%"
"Oct 29, 2018","105.06","105.06","105.06","105.06","0.01K","0.16%"
"Oct 26, 2018","104.89","106.50","106.50","104.80","0.02K","-2.28%"
"Oct 25, 2018","107.34","108.00","108.00","107.80","0.01K","-0.98%"
"Oct 24, 2018","108.40","108.40","108.40","108.40","-","-0.15%"
"Oct 23, 2018","108.56","108.00","108.50","108.00","0.01K","-0.10%"
"Oct 22, 2018","108.67","108.30","108.65","108.30","0.01K","0.15%"
"Oct 19, 2018","108.51","108.51","108.51","108.51","0.01K","0.55%"
"Oct 18, 2018","107.92","107.35","107.35","107.35","0.02K","1.55%"
"Oct 17, 2018","106.27","106.27","106.27","106.27","0.01K","0.44%"
"Oct 16, 2018","105.80","105.80","105.80","105.80","0.00K","1.20%"
"Oct 15, 2018","104.55","104.55","104.55","104.55","-","-0.10%"
"Oct 12, 2018","104.65","104.50","104.50","104.00","0.03K","0.92%"
"Oct 11, 2018","103.70","103.50","104.00","103.50","0.03K","-1.20%"
"Oct 10, 2018","104.96","107.00","107.00","106.00","0.02K","-2.82%"
"Oct 09, 2018","108.01","108.50","108.50","107.50","0.01K","-1.51%"
"Oct 08, 2018","109.67","110.00","110.00","109.50","0.02K","-0.48%"
"Oct 05, 2018","110.20","110.50","110.50","110.00","0.01K","-0.35%"
"Oct 04, 2018","110.59","110.59","110.59","110.59","0.01K","-0.51%"
"Oct 03, 2018","111.16","111.00","111.00","110.90","0.02K","1.07%"
"Oct 02, 2018","109.98","110.25","110.25","109.90","0.01K","-0.24%"
"Oct 01, 2018","110.24","110.00","110.00","110.00","0.02K","1.23%"
"Sep 28, 2018","108.90","108.90","108.90","108.90","0.01K","0.34%"
"Sep 27, 2018","108.53","108.53","108.53","108.53","0.01K","-0.11%"
"Sep 26, 2018","108.65","108.75","108.75","108.75","0.01K","0.51%"
"Sep 25, 2018","108.10","108.10","108.10","108.10","0.02K","0.51%"
"Sep 24, 2018","107.55","107.55","107.55","107.55","0.01K","0.75%"
"Sep 21, 2018","106.75","106.75","106.75","106.75","-","0.24%"
"Sep 20, 2018","106.49","106.49","106.49","106.49","0.00K","-0.94%"
"Sep 19, 2018","107.50","107.00","107.50","107.00","0.01K","0.99%"
"Sep 18, 2018","106.45","106.00","106.00","106.00","0.02K","-0.37%"
"Sep 17, 2018","106.85","106.80","106.80","106.50","0.00K","-0.48%"
"Sep 14, 2018","107.36","106.50","107.75","106.00","0.03K","0.26%"
"Sep 13, 2018","107.08","107.00","107.00","106.75","0.02K","-0.28%"
"Sep 12, 2018","107.38","107.00","107.25","106.75","0.01K","-0.17%"
"Sep 11, 2018","107.56","107.56","107.56","107.56","0.01K","0.17%"
"Sep 10, 2018","107.38","106.00","106.00","106.00","0.02K","2.14%"
"Sep 07, 2018","105.13","105.25","105.25","105.25","0.02K","0.06%"
"Sep 06, 2018","105.07","105.07","105.07","105.07","0.01K","0.14%"
"Sep 05, 2018","104.92","105.10","105.10","104.90","0.00K","0.74%"
"Sep 04, 2018","104.15","104.55","104.55","104.25","0.02K","1.46%"
"Sep 03, 2018","102.65","102.65","102.65","102.65","-","0.98%"
"Aug 31, 2018","101.65","101.75","101.75","101.75","0.03K","0.59%"
"Aug 30, 2018","101.05","103.00","103.00","102.50","0.08K","-1.45%"
"Aug 29, 2018","102.54","99.55","102.00","99.55","0.05K","2.98%"
"Aug 28, 2018","99.57","99.57","99.57","99.57","0.01K","0.90%"
"Aug 27, 2018","98.68","98.68","98.68","98.68","-","0.51%"
"Aug 24, 2018","98.18","97.60","97.70","97.60","0.03K","0.93%"
"Aug 23, 2018","97.28","97.28","97.28","97.28","0.01K","0.39%"
"Aug 22, 2018","96.90","96.85","96.85","96.85","0.01K","0.52%"
"Aug 21, 2018","96.40","96.75","96.75","96.20","0.01K","-0.94%"
"Aug 20, 2018","97.31","97.50","97.50","96.80","0.01K","-0.99%"
"Aug 17, 2018","98.28","97.50","97.50","97.50","0.01K","0.68%"
"Aug 16, 2018","97.62","97.62","97.62","97.62","-","-0.06%"
"Aug 15, 2018","97.68","97.68","97.68","97.68","0.00K","-0.51%"
"Aug 14, 2018","98.18","98.00","98.00","97.75","0.03K","0.45%"
"Aug 13, 2018","97.74","97.74","97.74","97.74","-","0.71%"
"Aug 10, 2018","97.05","97.00","97.00","97.00","0.01K","0.48%"
"Aug 09, 2018","96.59","96.59","96.59","96.59","-","0.48%"
"Aug 08, 2018","96.13","96.50","96.75","96.50","0.01K","-1.13%"
"Aug 07, 2018","97.23","97.23","97.23","97.23","0.01K","0.41%"
"Aug 06, 2018","96.83","96.83","96.83","96.83","0.00K","0.35%"
"Aug 03, 2018","96.49","96.25","96.50","96.25","0.01K","0.17%"
"Aug 02, 2018","96.33","96.00","96.25","96.00","0.02K","0.03%"
"Aug 01, 2018","96.30","96.10","96.30","96.10","0.01K","-1.13%"
"Jul 31, 2018","97.40","97.40","97.40","97.40","-","0.95%"
"Jul 30, 2018","96.48","96.48","96.48","96.48","-","0.54%"
"Jul 27, 2018","95.96","96.00","96.00","96.00","0.01K","-0.11%"
"Jul 26, 2018","96.07","96.07","96.07","96.07","-","-0.57%"
"Jul 25, 2018","96.62","96.62","96.62","96.62","0.00K","0.15%"
"Jul 24, 2018","96.48","96.48","96.48","96.48","0.00K","0.62%"
"Jul 23, 2018","95.89","96.50","96.50","95.90","0.00K","1.03%"
"Jul 20, 2018","94.91","96.00","96.00","95.25","0.02K","-1.85%"
"Jul 19, 2018","96.70","98.00","98.00","98.00","0.02K","-0.87%"
"Jul 18, 2018","97.55","96.50","97.50","96.50","0.01K","1.65%"
"Jul 17, 2018","95.97","95.70","95.70","95.50","0.01K","0.33%"
"Jul 16, 2018","95.65","96.00","96.00","95.50","0.03K","-0.43%"
"Jul 13, 2018","96.06","96.90","96.90","96.20","0.01K","-1.77%"
"Jul 12, 2018","97.79","97.79","97.79","97.79","0.01K","-2.25%"
"Jul 11, 2018","100.04","99.80","99.80","99.80","0.01K","0.06%"
"Jul 10, 2018","99.98","99.98","99.98","99.98","0.01K","0.27%"
"Jul 09, 2018","99.71","99.71","99.71","99.71","0.01K","1.06%"
"Jul 06, 2018","98.66","98.66","98.66","98.66","-","-0.34%"
"Jul 05, 2018","99.00","99.00","99.00","99.00","0.00K","-0.10%"
"Jul 04, 2018","99.10","99.10","99.10","99.10","0.01K","0.47%"
"Jul 03, 2018","98.64","98.64","98.64","98.64","0.02K","0.88%"
"Jul 02, 2018","97.78","97.78","97.78","97.78","0.00K","0.34%"
"Jun 29, 2018","97.45","97.45","97.45","97.45","0.02K","1.51%"
"Jun 28, 2018","96.00","96.00","96.00","96.00","-","-0.38%"
"Jun 27, 2018","96.37","96.37","96.37","96.37","0.01K","1.21%"
"Jun 26, 2018","95.22","95.22","95.22","95.22","-","0.78%"
"Jun 25, 2018","94.48","94.48","94.48","94.48","0.01K","1.91%"
"Jun 22, 2018","92.71","92.40","92.40","92.25","0.02K","0.23%"
"Jun 21, 2018","92.50","92.25","92.25","92.25","0.01K","-2.79%"
"Jun 20, 2018","95.15","95.50","95.90","95.50","0.04K","-1.63%"
"Jun 19, 2018","96.73","97.00","97.00","97.00","0.03K","-0.48%"
"Jun 18, 2018","97.20","97.50","97.50","97.00","0.03K","-0.30%"
"Jun 15, 2018","97.49","97.25","97.50","97.25","0.01K","-0.64%"
"Jun 14, 2018","98.12","98.12","98.12","98.12","0.01K","-0.73%"
"Jun 13, 2018","98.84","98.84","98.84","98.84","0.00K","0.62%"
"Jun 12, 2018","98.23","97.70","98.05","97.70","0.04K","1.47%"
"Jun 11, 2018","96.81","96.50","96.50","96.25","0.04K","0.47%"
"Jun 08, 2018","96.36","96.36","96.36","96.36","0.00K","-0.25%"
"Jun 07, 2018","96.60","96.50","96.50","96.50","0.03K","1.06%"
"Jun 06, 2018","95.59","96.00","96.00","95.95","0.02K","0.06%"
"Jun 05, 2018","95.53","95.53","95.53","95.53","0.01K","-1.16%"
"Jun 04, 2018","96.65","96.65","96.65","96.65","0.01K","1.26%"
"Jun 01, 2018","95.45","96.00","96.00","94.75","0.03K","0.09%"
"May 31, 2018","95.36","95.50","95.50","95.50","0.03K","-0.24%"
"May 30, 2018","95.59","95.59","95.59","95.59","0.02K","1.09%"
"May 29, 2018","94.56","94.00","94.75","93.75","0.02K","-0.34%"
"May 28, 2018","94.88","94.88","94.88","94.88","-","0.80%"
"May 25, 2018","94.13","93.90","93.90","93.90","0.00K","-1.43%"
"May 24, 2018","95.50","94.50","94.50","94.50","0.00K","1.47%"
"May 23, 2018","94.12","94.00","94.15","93.80","0.01K","-0.97%"
"May 22, 2018","95.04","95.04","95.04","95.04","0.02K","-0.24%"
"May 21, 2018","95.27","94.75","95.00","94.75","0.01K","-0.62%"
"May 18, 2018","95.86","96.55","96.55","96.15","0.03K","-0.82%"
"May 17, 2018","96.65","97.00","97.00","96.50","0.01K","0.65%"
"May 16, 2018","96.03","96.00","96.00","96.00","0.03K","0.32%"
"May 15, 2018","95.72","96.65","96.65","96.25","0.05K","-0.24%"
"May 14, 2018","95.95","94.60","94.90","94.60","0.04K","2.17%"
"May 11, 2018","93.91","93.00","93.65","93.00","0.03K","1.14%"
"May 10, 2018","92.85","92.25","93.00","92.25","0.01K","1.09%"
"May 09, 2018","91.85","92.00","92.00","91.50","0.02K","0.57%"
"May 08, 2018","91.33","92.15","92.15","91.50","0.01K","0.36%"
"May 07, 2018","91.00","91.00","91.00","91.00","-","0.00%"
"May 04, 2018","91.00","90.50","91.15","90.50","0.01K","0.54%"
"May 03, 2018","90.51","89.50","90.50","89.50","0.01K","0.76%"
"May 02, 2018","89.83","91.00","91.00","90.00","0.03K","-1.64%"
"May 01, 2018","91.33","92.75","93.00","91.25","0.03K","-0.73%"
"Apr 30, 2018","92.00","92.25","92.25","92.00","0.04K","0.50%"
"Apr 27, 2018","91.54","90.50","91.00","90.50","0.00K","0.86%"
"Apr 26, 2018","90.76","91.65","91.65","91.25","0.03K","0.35%"
"Apr 25, 2018","90.44","90.25","90.25","90.25","0.02K","1.11%"
"Apr 24, 2018","89.45","89.70","89.70","89.00","0.02K","-0.54%"
"Apr 23, 2018","89.94","90.25","90.25","89.90","0.01K","-0.07%"
"Apr 20, 2018","90.00","90.00","90.00","90.00","0.01K","0.27%"
"Apr 19, 2018","89.76","88.80","90.00","88.80","0.01K","1.62%"
"Apr 18, 2018","88.33","88.00","88.00","88.00","0.01K","2.02%"
"Apr 17, 2018","86.58","88.00","88.00","87.20","0.02K","-2.34%"
"Apr 16, 2018","88.65","88.65","88.65","88.65","0.01K","-0.01%"
"Apr 13, 2018","88.66","88.60","88.60","88.60","0.02K","0.41%"
"Apr 12, 2018","88.30","88.30","88.30","88.30","0.01K","0.50%"
"Apr 11, 2018","87.86","86.25","88.00","86.25","0.03K","1.73%"
"Apr 10, 2018","86.37","86.00","86.00","86.00","0.02K","1.22%"
"Apr 09, 2018","85.33","85.25","85.25","85.25","0.01K","2.07%"
"Apr 06, 2018","83.60","83.60","83.60","83.60","0.01K","-0.10%"
"Apr 05, 2018","83.68","83.30","83.80","83.25","0.03K","1.12%"
"Apr 04, 2018","82.75","83.50","83.75","82.75","0.01K","0.16%"
"Apr 03, 2018","82.62","83.00","83.00","83.00","0.01K","0.24%"
"Apr 02, 2018","82.42","82.42","82.42","82.42","-","0.00%"
"Mar 29, 2018","82.42","81.50","82.00","81.50","0.02K","1.39%"
"Mar 28, 2018","81.29","81.25","81.75","81.25","0.01K","0.48%"
"Mar 27, 2018","80.90","80.25","80.50","80.25","0.01K","0.91%"
"Mar 26, 2018","80.17","80.00","80.00","79.80","0.01K","-0.53%"
"Mar 23, 2018","80.60","80.20","80.70","80.20","0.02K","-0.76%"
"Mar 22, 2018","81.22","81.00","81.00","81.00","0.05K","-0.42%"
"Mar 21, 2018","81.56","81.50","81.50","81.50","0.01K","-0.23%"
"Mar 20, 2018","81.75","81.50","81.85","81.50","0.01K","1.82%"
"Mar 19, 2018","80.29","80.75","80.75","79.90","0.02K","-1.91%"
"Mar 16, 2018","81.85","82.00","82.00","81.75","0.00K","-0.16%"
"Mar 15, 2018","81.98","82.25","82.25","81.75","0.01K","-0.36%"
"Mar 14, 2018","82.28","82.75","82.75","81.70","0.02K","-0.64%"
"Mar 13, 2018","82.81","82.75","82.75","82.60","0.05K","0.13%"
"Mar 12, 2018","82.70","83.65","83.65","82.50","0.01K","-2.43%"
"Mar 09, 2018","84.76","84.60","84.60","84.60","0.00K","0.09%"
"Mar 08, 2018","84.68","85.25","85.25","84.50","0.01K","-1.28%"
"Mar 07, 2018","85.78","86.00","86.50","85.60","0.01K","-1.07%"
"Mar 06, 2018","86.71","87.00","87.00","86.50","0.02K","-0.31%"
"Mar 05, 2018","86.98","87.00","87.00","87.00","0.01K","-0.02%"
"Mar 02, 2018","87.00","86.85","86.85","86.85","0.00K","1.14%"
